OrphaCode,Name,ExpertLink,ClassOrphaCodes,ClassNames
99094,Laubry-Pezzi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99094,93890,Rare developmental defect during embryogenesis
99087,Coronary ostial stenosis or atresia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99087,93890,Rare developmental defect during embryogenesis
99089,Abnormal number of coronary ostia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99089,93890,Rare developmental defect during embryogenesis
99090,Malposition of a coronary ostium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99090,93890,Rare developmental defect during embryogenesis
99083,Pulmonary artery hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99083,93890,Rare developmental defect during embryogenesis
99084,Peripheral pulmonary stenosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99084,93890,Rare developmental defect during embryogenesis
99079,Cervical aortic arch,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99079,93890,Rare developmental defect during embryogenesis
99081,Right aortic arch,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99081,93890,Rare developmental defect during embryogenesis
99082,Dysphagia lusoria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99082,93890,Rare developmental defect during embryogenesis
99076,Persistent fifth aortic arch,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99076,93890,Rare developmental defect during embryogenesis
99075,Encircling double aortic arch,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99075,93890,Rare developmental defect during embryogenesis
99078,Neuhauser anomaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99078,93890,Rare developmental defect during embryogenesis
99077,Kommerell diverticulum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99077,93890,Rare developmental defect during embryogenesis
99072,Congenital patent ductus arteriosus aneurysm,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99072,93890,Rare developmental defect during embryogenesis
99071,Aorto-left ventricular tunnel,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99071,93890,Rare developmental defect during embryogenesis
99068,Complete atrioventricular septal defect-tetralogy of Fallot,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99068,93890,Rare developmental defect during embryogenesis
99067,Complete atrioventricular septal defect with ventricular hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99067,93890,Rare developmental defect during embryogenesis
99070,Aorto-right ventricular tunnel,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99070,93890,Rare developmental defect during embryogenesis
99064,Straddling and/or overriding mitral valve,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99064,93890,Rare developmental defect during embryogenesis
99063,Shone complex,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99063,93890,Rare developmental defect during embryogenesis
99125,Congenital total pulmonary venous return anomaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99125,93890,Rare developmental defect during embryogenesis
99123,Inferior vena cava interruption without azygos continuation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99123,93890,Rare developmental defect during embryogenesis
99124,Congenital partial pulmonary venous return anomaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99124,93890,Rare developmental defect during embryogenesis
99121,Azygos continuation of the inferior vena cava,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99121,93890,Rare developmental defect during embryogenesis
99122,Congenital stenosis of the inferior vena cava,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99122,93890,Rare developmental defect during embryogenesis
99119,Right inferior vena cava connecting to left-sided atrium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99119,93890,Rare developmental defect during embryogenesis
99120,Persistent eustachian valve,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99120,93890,Rare developmental defect during embryogenesis
99117,Coronary sinus stenosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99117,93890,Rare developmental defect during embryogenesis
99118,Coronary sinus atresia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99118,93890,Rare developmental defect during embryogenesis
99113,Subaortic course of innominate vein,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99113,93890,Rare developmental defect during embryogenesis
99114,Agenesis of the superior vena cava,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99114,93890,Rare developmental defect during embryogenesis
99111,Persistent left superior vena cava connecting to the roof of left-sided atrium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99111,93890,Rare developmental defect during embryogenesis
99112,Absence of innominate vein,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99112,93890,Rare developmental defect during embryogenesis
99110,Right superior vena cava connecting to left-sided atrium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99110,93890,Rare developmental defect during embryogenesis
99109,Persistent left superior vena cava connecting through coronary sinus to left-sided atrium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99109,93890,Rare developmental defect during embryogenesis
99107,Atrial septal aneurysm,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99107,93890,Rare developmental defect during embryogenesis
99106,"Atrial septal defect, ostium primum type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99106,93890,Rare developmental defect during embryogenesis
99105,"Atrial septal defect, sinus venosus type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99105,93890,Rare developmental defect during embryogenesis
99104,"Atrial septal defect, coronary sinus type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99104,93890,Rare developmental defect during embryogenesis
99103,"Atrial septal defect, ostium secundum type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99103,93890,Rare developmental defect during embryogenesis
99102,Ectasia of the left atrial appendage,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99102,93890,Rare developmental defect during embryogenesis
99101,Ectasia of the right atrial appendage,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99101,93890,Rare developmental defect during embryogenesis
99100,Juxtaposition of the atrial appendages,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99100,93890,Rare developmental defect during embryogenesis
99099,Cor triatriatum sinister,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99099,93890,Rare developmental defect during embryogenesis
99098,Cor triatriatum dexter,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99098,93890,Rare developmental defect during embryogenesis
99095,Congenital Gerbode defect,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99095,93890,Rare developmental defect during embryogenesis
99147,Acquired von Willebrand syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99147,97992,Rare hematologic disease
592850,Neuromyelitis optica spectrum disorder with anti-AQP4 antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592850,98006,Rare neurologic disease
592856,Neuromyelitis optica spectrum disorder with anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592856,98006,Rare neurologic disease
99135,6-phosphogluconate dehydrogenase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99135,97992,Rare hematologic disease
592869,Neuromyelitis optica spectrum disorder without anti-MOG and without anti-AQP4 antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592869,98006,Rare neurologic disease
99138,Hemolytic anemia due to erythrocyte adenosine deaminase overproduction,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99138,97992,Rare hematologic disease
592873,Acute transverse myelitis with anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592873,98006,Rare neurologic disease
592885,Isolated optic neuritis without anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592885,97966,Rare ophthalmic disorder
592888,Isolated optic neuritis with anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592888,97966,Rare ophthalmic disorder
99139,Unstable hemoglobin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99139,97992,Rare hematologic disease
592894,Acute disseminated encephalomyelitis with anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592894,98006,Rare neurologic disease
592900,Acute disseminated encephalomyelitis without anti-MOG antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592900,98006,Rare neurologic disease
99141,Lymphedema-posterior choanal atresia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99141,93890,Rare developmental defect during embryogenesis
99130,Congenital partial agenesis of pericardium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99130,93890,Rare developmental defect during embryogenesis
99129,Congenital complete agenesis of pericardium,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99129,93890,Rare developmental defect during embryogenesis
99131,Pleuro-pericardial cyst,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99131,93890,Rare developmental defect during embryogenesis
99329,"48,XYYY syndrome",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99329,93890,Rare developmental defect during embryogenesis
99330,"49,XYYYY syndrome",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99330,93890,Rare developmental defect during embryogenesis
99228,Mosaic monosomy X,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99228,93890,Rare developmental defect during embryogenesis
99324,Paternal uniparental disomy of chromosome 13,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99324,93890,Rare developmental defect during embryogenesis
99361,Familial medullary thyroid carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99361,250908,Rare neoplastic disease
99177,Isolated distichiasis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99177,93890,Rare developmental defect during embryogenesis
99176,Congenital eyelid retraction,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99176,97966,Rare ophthalmic disorder
99226,Monosomy X,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99226,93890,Rare developmental defect during embryogenesis
99179,Kandori fleck retina,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99179,97966,Rare ophthalmic disorder
99170,Tarsal kink syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99170,97966,Rare ophthalmic disorder
99169,Epiblepharon,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99169,97966,Rare ophthalmic disorder
99172,Euryblepharon,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99172,97966,Rare ophthalmic disorder
99171,Isolated congenital ectropion,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99171,97966,Rare ophthalmic disorder
99657,"Primary dystonia, DYT2 type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99657,98006,Rare neurologic disease
99429,Complete androgen insensitivity syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99429,93890,Rare developmental defect during embryogenesis
99642,"Spondyloepimetaphyseal dysplasia, Handigodu type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99642,93419,Rare bone disease
99413,Turner syndrome due to structural X chromosome anomalies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99413,93890,Rare developmental defect during embryogenesis
99647,Cheirospondyloenchondromatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99647,93419,Rare bone disease
99646,Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99646,93419,Rare bone disease
99688,Dermotrichic syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99688,93890,Rare developmental defect during embryogenesis
592574,Menke-Hennekam syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592574,93890,Rare developmental defect during embryogenesis
592564,GNAO1-related developmental delay-seizures-movement disorder spectrum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592564,98006,Rare neurologic disease
592570,TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592570,93890,Rare developmental defect during embryogenesis
99672,Fried's tooth and nail syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99672,93890,Rare developmental defect during embryogenesis
99718,Leber plus disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99718,97966,Rare ophthalmic disorder
590539,Isolated melanotic schwannoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=590539,250908,Rare neoplastic disease
99725,Pituitary gigantism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99725,97978,Rare endocrine disease
589821,Congenital-onset Steinert myotonic dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589821,98006,Rare neurologic disease
589827,Juvenile-onset Steinert myotonic dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589827,98006,Rare neurologic disease
99701,Mesial temporal lobe epilepsy with hippocampal sclerosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99701,98006,Rare neurologic disease
589824,Childhood-onset Steinert myotonic dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589824,98006,Rare neurologic disease
589833,Late-onset Steinert myotonic dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589833,98006,Rare neurologic disease
589830,Adult-onset Steinert myotonic dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589830,98006,Rare neurologic disease
99704,Early-onset obesity-hyperphagia-severe developmental delay syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99704,93890,Rare developmental defect during embryogenesis
589905,PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589905,93419,Rare bone disease
589856,Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589856,93890,Rare developmental defect during embryogenesis
99710,Punctate acrokeratoderma freckle-like pigmentation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99710,89826,Rare skin disease
99750,Atypical progressive supranuclear palsy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99750,98006,Rare neurologic disease
99749,Kostmann syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99749,98004,Rare immune disease
99748,Pontiac fever,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99748,68416,Rare infectious disease
99757,Embryonal rhabdomyosarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99757,250908,Rare neoplastic disease
99756,Alveolar rhabdomyosarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99756,250908,Rare neoplastic disease
99734,Myotonia fluctuans,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99734,98006,Rare neurologic disease
99731,Isolated sulfite oxidase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99731,68367,Rare inborn errors of metabolism
99732,Sulfite oxidase deficiency due to molybdenum cofactor deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99732,68367,Rare inborn errors of metabolism
99735,Myotonia permanens,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99735,98006,Rare neurologic disease
99736,Acetazolamide-responsive myotonia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99736,98006,Rare neurologic disease
99741,King-Denborough syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99741,93890,Rare developmental defect during embryogenesis
99742,Amish lethal microcephaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99742,93890,Rare developmental defect during embryogenesis
99745,Typhoid,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99745,68416,Rare infectious disease
98820,Familial focal epilepsy with variable foci,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98820,98006,Rare neurologic disease
98819,Familial temporal lobe epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98819,98006,Rare neurologic disease
98818,Landau-Kleffner syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98818,98006,Rare neurologic disease
98816,"Benign childhood occipital epilepsy, Gastaut type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98816,98006,Rare neurologic disease
